ym,FRM_index,FRM_q50,FRM_q60,FRM_q70,FRM_q80,FRM_q90,FRM_iqr,lag1_FRM_index,lag1_FRM_q50,lag1_FRM_q60,lag1_FRM_q70,lag1_FRM_q80,lag1_FRM_q90,lag1_FRM_iqr,lag2_FRM_index,lag2_FRM_q50,lag2_FRM_q60,lag2_FRM_q70,lag2_FRM_q80,lag2_FRM_q90,lag2_FRM_iqr,lag3_FRM_index,lag3_FRM_q50,lag3_FRM_q60,lag3_FRM_q70,lag3_FRM_q80,lag3_FRM_q90,lag3_FRM_iqr,lag4_FRM_index,lag4_FRM_q50,lag4_FRM_q60,lag4_FRM_q70,lag4_FRM_q80,lag4_FRM_q90,lag4_FRM_iqr,lag5_FRM_index,lag5_FRM_q50,lag5_FRM_q60,lag5_FRM_q70,lag5_FRM_q80,lag5_FRM_q90,lag5_FRM_iqr,lag6_FRM_index,lag6_FRM_q50,lag6_FRM_q60,lag6_FRM_q70,lag6_FRM_q80,lag6_FRM_q90,lag6_FRM_iqr,rec
2008-09,0.0483291487265156,0.0433074617982364,0.0471820900795742,0.0526430589901372,0.0603223651743641,0.0745347372840828,0.00997982185935557,0.0437148558822648,0.0395203592549102,0.042345339957182,0.0470702987706987,0.0539390597393301,0.0654424753547496,0.00851127286250733,0.0386549423718442,0.0358855135619484,0.038782187646367,0.0417668992579024,0.0463148026746119,0.0536847539836842,0.00678550057019055,0.0346159736872526,0.0325912520503964,0.0352939684671521,0.0382606652747844,0.0419932128038491,0.0477640764100518,0.00626347131898014,0.0392011155715889,0.0363524276154691,0.0396440111604311,0.0437792231525018,0.0482478000694416,0.0554797978200842,0.0075129640172227,0.0477446022195604,0.0438611033171829,0.0479646836052023,0.0526087905187427,0.059737845114813,0.071133458518318,0.0105310590073407,0.0496316266121202,0.0456098995495565,0.0498786506127938,0.0553652640769282,0.0630091649601328,0.0729796729061711,0.010847128866499,1
2008-10,0.0757405362520851,0.0684558144074553,0.0748582608313534,0.0834422497687675,0.0939580066173203,0.111753772930008,0.0164296113134732,0.0483291487265156,0.0433074617982364,0.0471820900795742,0.0526430589901372,0.0603223651743641,0.0745347372840828,0.00997982185935557,0.0437148558822648,0.0395203592549102,0.042345339957182,0.0470702987706987,0.0539390597393301,0.0654424753547496,0.00851127286250733,0.0386549423718442,0.0358855135619484,0.038782187646367,0.0417668992579024,0.0463148026746119,0.0536847539836842,0.00678550057019055,0.0346159736872526,0.0325912520503964,0.0352939684671521,0.0382606652747844,0.0419932128038491,0.0477640764100518,0.00626347131898014,0.0392011155715889,0.0363524276154691,0.0396440111604311,0.0437792231525018,0.0482478000694416,0.0554797978200842,0.0075129640172227,0.0477446022195604,0.0438611033171829,0.0479646836052023,0.0526087905187427,0.059737845114813,0.071133458518318,0.0105310590073407,1
2008-11,0.0940526979283657,0.0881163069047085,0.0943886858696431,0.102921233491202,0.114464209863751,0.133906361264276,0.0173402548796736,0.0757405362520851,0.0684558144074553,0.0748582608313534,0.0834422497687675,0.0939580066173203,0.111753772930008,0.0164296113134732,0.0483291487265156,0.0433074617982364,0.0471820900795742,0.0526430589901372,0.0603223651743641,0.0745347372840828,0.00997982185935557,0.0437148558822648,0.0395203592549102,0.042345339957182,0.0470702987706987,0.0539390597393301,0.0654424753547496,0.00851127286250733,0.0386549423718442,0.0358855135619484,0.038782187646367,0.0417668992579024,0.0463148026746119,0.0536847539836842,0.00678550057019055,0.0346159736872526,0.0325912520503964,0.0352939684671521,0.0382606652747844,0.0419932128038491,0.0477640764100518,0.00626347131898014,0.0392011155715889,0.0363524276154691,0.0396440111604311,0.0437792231525018,0.0482478000694416,0.0554797978200842,0.0075129640172227,1
2008-12,0.0955900749541908,0.0890116039902084,0.0956286627509007,0.103774676237579,0.116298340977402,0.134923812039362,0.0175228360506472,0.0940526979283657,0.0881163069047085,0.0943886858696431,0.102921233491202,0.114464209863751,0.133906361264276,0.0173402548796736,0.0757405362520851,0.0684558144074553,0.0748582608313534,0.0834422497687675,0.0939580066173203,0.111753772930008,0.0164296113134732,0.0483291487265156,0.0433074617982364,0.0471820900795742,0.0526430589901372,0.0603223651743641,0.0745347372840828,0.00997982185935557,0.0437148558822648,0.0395203592549102,0.042345339957182,0.0470702987706987,0.0539390597393301,0.0654424753547496,0.00851127286250733,0.0386549423718442,0.0358855135619484,0.038782187646367,0.0417668992579024,0.0463148026746119,0.0536847539836842,0.00678550057019055,0.0346159736872526,0.0325912520503964,0.0352939684671521,0.0382606652747844,0.0419932128038491,0.0477640764100518,0.00626347131898014,1
2009-01,0.082224192791611,0.0758905246122574,0.0823846185840894,0.090332323819911,0.100625472242977,0.116621748765619,0.0153559616744753,0.0955900749541908,0.0890116039902084,0.0956286627509007,0.103774676237579,0.116298340977402,0.134923812039362,0.0175228360506472,0.0940526979283657,0.0881163069047085,0.0943886858696431,0.102921233491202,0.114464209863751,0.133906361264276,0.0173402548796736,0.0757405362520851,0.0684558144074553,0.0748582608313534,0.0834422497687675,0.0939580066173203,0.111753772930008,0.0164296113134732,0.0483291487265156,0.0433074617982364,0.0471820900795742,0.0526430589901372,0.0603223651743641,0.0745347372840828,0.00997982185935557,0.0437148558822648,0.0395203592549102,0.042345339957182,0.0470702987706987,0.0539390597393301,0.0654424753547496,0.00851127286250733,0.0386549423718442,0.0358855135619484,0.038782187646367,0.0417668992579024,0.0463148026746119,0.0536847539836842,0.00678550057019055,1
2009-02,0.0703248625126493,0.0659532584515119,0.0708210826184866,0.0765372509828423,0.0840495445182712,0.0960880718521134,0.0117342077068136,0.082224192791611,0.0758905246122574,0.0823846185840894,0.090332323819911,0.100625472242977,0.116621748765619,0.0153559616744753,0.0955900749541908,0.0890116039902084,0.0956286627509007,0.103774676237579,0.116298340977402,0.134923812039362,0.0175228360506472,0.0940526979283657,0.0881163069047085,0.0943886858696431,0.102921233491202,0.114464209863751,0.133906361264276,0.0173402548796736,0.0757405362520851,0.0684558144074553,0.0748582608313534,0.0834422497687675,0.0939580066173203,0.111753772930008,0.0164296113134732,0.0483291487265156,0.0433074617982364,0.0471820900795742,0.0526430589901372,0.0603223651743641,0.0745347372840828,0.00997982185935557,0.0437148558822648,0.0395203592549102,0.042345339957182,0.0470702987706987,0.0539390597393301,0.0654424753547496,0.00851127286250733,1
2009-03,0.0769389616650294,0.0713044348044512,0.0767632312737778,0.0840142535807927,0.0942480646020148,0.108107815271328,0.0142645602141293,0.0703248625126493,0.0659532584515119,0.0708210826184866,0.0765372509828423,0.0840495445182712,0.0960880718521134,0.0117342077068136,0.082224192791611,0.0758905246122574,0.0823846185840894,0.090332323819911,0.100625472242977,0.116621748765619,0.0153559616744753,0.0955900749541908,0.0890116039902084,0.0956286627509007,0.103774676237579,0.116298340977402,0.134923812039362,0.0175228360506472,0.0940526979283657,0.0881163069047085,0.0943886858696431,0.102921233491202,0.114464209863751,0.133906361264276,0.0173402548796736,0.0757405362520851,0.0684558144074553,0.0748582608313534,0.0834422497687675,0.0939580066173203,0.111753772930008,0.0164296113134732,0.0483291487265156,0.0433074617982364,0.0471820900795742,0.0526430589901372,0.0603223651743641,0.0745347372840828,0.00997982185935557,1
2009-04,0.0842542082836943,0.0759016863320064,0.0819159681490331,0.0909790632849302,0.101505927914475,0.122521183593322,0.0154550660035524,0.0769389616650294,0.0713044348044512,0.0767632312737778,0.0840142535807927,0.0942480646020148,0.108107815271328,0.0142645602141293,0.0703248625126493,0.0659532584515119,0.0708210826184866,0.0765372509828423,0.0840495445182712,0.0960880718521134,0.0117342077068136,0.082224192791611,0.0758905246122574,0.0823846185840894,0.090332323819911,0.100625472242977,0.116621748765619,0.0153559616744753,0.0955900749541908,0.0890116039902084,0.0956286627509007,0.103774676237579,0.116298340977402,0.134923812039362,0.0175228360506472,0.0940526979283657,0.0881163069047085,0.0943886858696431,0.102921233491202,0.114464209863751,0.133906361264276,0.0173402548796736,0.0757405362520851,0.0684558144074553,0.0748582608313534,0.0834422497687675,0.0939580066173203,0.111753772930008,0.0164296113134732,1
2009-05,0.0819900217610545,0.075609618494993,0.081768923602244,0.088957484294741,0.0993823803439436,0.118625523092864,0.0148664655503812,0.0842542082836943,0.0759016863320064,0.0819159681490331,0.0909790632849302,0.101505927914475,0.122521183593322,0.0154550660035524,0.0769389616650294,0.0713044348044512,0.0767632312737778,0.0840142535807927,0.0942480646020148,0.108107815271328,0.0142645602141293,0.0703248625126493,0.0659532584515119,0.0708210826184866,0.0765372509828423,0.0840495445182712,0.0960880718521134,0.0117342077068136,0.082224192791611,0.0758905246122574,0.0823846185840894,0.090332323819911,0.100625472242977,0.116621748765619,0.0153559616744753,0.0955900749541908,0.0890116039902084,0.0956286627509007,0.103774676237579,0.116298340977402,0.134923812039362,0.0175228360506472,0.0940526979283657,0.0881163069047085,0.0943886858696431,0.102921233491202,0.114464209863751,0.133906361264276,0.0173402548796736,1
2009-06,0.0697998997112637,0.0653560297782336,0.0697386644056924,0.0753380497363594,0.0829096044545233,0.0968891438294601,0.0121326910828774,0.0819900217610545,0.075609618494993,0.081768923602244,0.088957484294741,0.0993823803439436,0.118625523092864,0.0148664655503812,0.0842542082836943,0.0759016863320064,0.0819159681490331,0.0909790632849302,0.101505927914475,0.122521183593322,0.0154550660035524,0.0769389616650294,0.0713044348044512,0.0767632312737778,0.0840142535807927,0.0942480646020148,0.108107815271328,0.0142645602141293,0.0703248625126493,0.0659532584515119,0.0708210826184866,0.0765372509828423,0.0840495445182712,0.0960880718521134,0.0117342077068136,0.082224192791611,0.0758905246122574,0.0823846185840894,0.090332323819911,0.100625472242977,0.116621748765619,0.0153559616744753,0.0955900749541908,0.0890116039902084,0.0956286627509007,0.103774676237579,0.116298340977402,0.134923812039362,0.0175228360506472,1
2009-07,0.0562374015113973,0.0530920964962523,0.0571359399432239,0.0614857439063816,0.0674644252021818,0.0775172779760042,0.00944164659352383,0.0697998997112637,0.0653560297782336,0.0697386644056924,0.0753380497363594,0.0829096044545233,0.0968891438294601,0.0121326910828774,0.0819900217610545,0.075609618494993,0.081768923602244,0.088957484294741,0.0993823803439436,0.118625523092864,0.0148664655503812,0.0842542082836943,0.0759016863320064,0.0819159681490331,0.0909790632849302,0.101505927914475,0.122521183593322,0.0154550660035524,0.0769389616650294,0.0713044348044512,0.0767632312737778,0.0840142535807927,0.0942480646020148,0.108107815271328,0.0142645602141293,0.0703248625126493,0.0659532584515119,0.0708210826184866,0.0765372509828423,0.0840495445182712,0.0960880718521134,0.0117342077068136,0.082224192791611,0.0758905246122574,0.0823846185840894,0.090332323819911,0.100625472242977,0.116621748765619,0.0153559616744753,0
2009-08,0.0491188349788232,0.0467708327636525,0.04987376611773,0.0537025066685788,0.0588823809256011,0.0666665052098214,0.00818984527410112,0.0562374015113973,0.0530920964962523,0.0571359399432239,0.0614857439063816,0.0674644252021818,0.0775172779760042,0.00944164659352383,0.0697998997112637,0.0653560297782336,0.0697386644056924,0.0753380497363594,0.0829096044545233,0.0968891438294601,0.0121326910828774,0.0819900217610545,0.075609618494993,0.081768923602244,0.088957484294741,0.0993823803439436,0.118625523092864,0.0148664655503812,0.0842542082836943,0.0759016863320064,0.0819159681490331,0.0909790632849302,0.101505927914475,0.122521183593322,0.0154550660035524,0.0769389616650294,0.0713044348044512,0.0767632312737778,0.0840142535807927,0.0942480646020148,0.108107815271328,0.0142645602141293,0.0703248625126493,0.0659532584515119,0.0708210826184866,0.0765372509828423,0.0840495445182712,0.0960880718521134,0.0117342077068136,0
2009-09,0.0471096256505877,0.0445178240331818,0.0478152264722364,0.0518043298075808,0.0571428350565179,0.0653393359992241,0.0084729577486748,0.0491188349788232,0.0467708327636525,0.04987376611773,0.0537025066685788,0.0588823809256011,0.0666665052098214,0.00818984527410112,0.0562374015113973,0.0530920964962523,0.0571359399432239,0.0614857439063816,0.0674644252021818,0.0775172779760042,0.00944164659352383,0.0697998997112637,0.0653560297782336,0.0697386644056924,0.0753380497363594,0.0829096044545233,0.0968891438294601,0.0121326910828774,0.0819900217610545,0.075609618494993,0.081768923602244,0.088957484294741,0.0993823803439436,0.118625523092864,0.0148664655503812,0.0842542082836943,0.0759016863320064,0.0819159681490331,0.0909790632849302,0.101505927914475,0.122521183593322,0.0154550660035524,0.0769389616650294,0.0713044348044512,0.0767632312737778,0.0840142535807927,0.0942480646020148,0.108107815271328,0.0142645602141293,0
2009-10,0.044615521398859,0.0419088546720159,0.0457167947944286,0.0496745034045521,0.0546664474833851,0.0618296174075367,0.00842661542121909,0.0471096256505877,0.0445178240331818,0.0478152264722364,0.0518043298075808,0.0571428350565179,0.0653393359992241,0.0084729577486748,0.0491188349788232,0.0467708327636525,0.04987376611773,0.0537025066685788,0.0588823809256011,0.0666665052098214,0.00818984527410112,0.0562374015113973,0.0530920964962523,0.0571359399432239,0.0614857439063816,0.0674644252021818,0.0775172779760042,0.00944164659352383,0.0697998997112637,0.0653560297782336,0.0697386644056924,0.0753380497363594,0.0829096044545233,0.0968891438294601,0.0121326910828774,0.0819900217610545,0.075609618494993,0.081768923602244,0.088957484294741,0.0993823803439436,0.118625523092864,0.0148664655503812,0.0842542082836943,0.0759016863320064,0.0819159681490331,0.0909790632849302,0.101505927914475,0.122521183593322,0.0154550660035524,0
2009-11,0.0420220113148037,0.0397396078722171,0.0428582772293066,0.0466836690620131,0.05109280823016,0.0585925417865545,0.00790161964329028,0.044615521398859,0.0419088546720159,0.0457167947944286,0.0496745034045521,0.0546664474833851,0.0618296174075367,0.00842661542121909,0.0471096256505877,0.0445178240331818,0.0478152264722364,0.0518043298075808,0.0571428350565179,0.0653393359992241,0.0084729577486748,0.0491188349788232,0.0467708327636525,0.04987376611773,0.0537025066685788,0.0588823809256011,0.0666665052098214,0.00818984527410112,0.0562374015113973,0.0530920964962523,0.0571359399432239,0.0614857439063816,0.0674644252021818,0.0775172779760042,0.00944164659352383,0.0697998997112637,0.0653560297782336,0.0697386644056924,0.0753380497363594,0.0829096044545233,0.0968891438294601,0.0121326910828774,0.0819900217610545,0.075609618494993,0.081768923602244,0.088957484294741,0.0993823803439436,0.118625523092864,0.0148664655503812,0
2009-12,0.0420181432094745,0.0395952938085709,0.0426668876888186,0.0464475298733915,0.0518264113399867,0.0593186447968486,0.00820502949304713,0.0420220113148037,0.0397396078722171,0.0428582772293066,0.0466836690620131,0.05109280823016,0.0585925417865545,0.00790161964329028,0.044615521398859,0.0419088546720159,0.0457167947944286,0.0496745034045521,0.0546664474833851,0.0618296174075367,0.00842661542121909,0.0471096256505877,0.0445178240331818,0.0478152264722364,0.0518043298075808,0.0571428350565179,0.0653393359992241,0.0084729577486748,0.0491188349788232,0.0467708327636525,0.04987376611773,0.0537025066685788,0.0588823809256011,0.0666665052098214,0.00818984527410112,0.0562374015113973,0.0530920964962523,0.0571359399432239,0.0614857439063816,0.0674644252021818,0.0775172779760042,0.00944164659352383,0.0697998997112637,0.0653560297782336,0.0697386644056924,0.0753380497363594,0.0829096044545233,0.0968891438294601,0.0121326910828774,0
